AIA,AIA,flp-1,npr-11
AIA,AIY,flp-1,npr-11
AIA,AVA,flp-1,npr-4
AIA,BAG,flp-1,npr-4
AIA,BDU,flp-1,npr-4
AIA,PQR,flp-1,npr-4
AIA,RIV,flp-1,npr-4
AIY,AIA,flp-1,npr-11
AIY,AIY,flp-1,npr-11
AIY,AVA,flp-1,npr-4
AIY,BAG,flp-1,npr-4
AIY,BDU,flp-1,npr-4
AIY,PQR,flp-1,npr-4
AIY,RIV,flp-1,npr-4
AVA,AIA,flp-1,npr-11
AVA,AIY,flp-1,npr-11
AVA,AVA,flp-1,npr-4
AVA,BAG,flp-1,npr-4
AVA,BDU,flp-1,npr-4
AVA,PQR,flp-1,npr-4
AVA,RIV,flp-1,npr-4
AVE,AIA,flp-1,npr-11
AVE,AIY,flp-1,npr-11
AVE,AVA,flp-1,npr-4
AVE,BAG,flp-1,npr-4
AVE,BDU,flp-1,npr-4
AVE,PQR,flp-1,npr-4
AVE,RIV,flp-1,npr-4
AVK,AIA,flp-1,npr-11
AVK,AIY,flp-1,npr-11
AVK,AVA,flp-1,npr-4
AVK,BAG,flp-1,npr-4
AVK,BDU,flp-1,npr-4
AVK,PQR,flp-1,npr-4
AVK,RIV,flp-1,npr-4
M5,AIA,flp-1,npr-11
M5,AIY,flp-1,npr-11
M5,AVA,flp-1,npr-4
M5,BAG,flp-1,npr-4
M5,BDU,flp-1,npr-4
M5,PQR,flp-1,npr-4
M5,RIV,flp-1,npr-4
RIG,AIA,flp-1,npr-11
RIG,AIY,flp-1,npr-11
RIG,AVA,flp-1,npr-4
RIG,BAG,flp-1,npr-4
RIG,BDU,flp-1,npr-4
RIG,PQR,flp-1,npr-4
RIG,RIV,flp-1,npr-4
RMG,AIA,flp-1,npr-11
RMG,AIY,flp-1,npr-11
RMG,AVA,flp-1,npr-4
RMG,BAG,flp-1,npr-4
RMG,BDU,flp-1,npr-4
RMG,PQR,flp-1,npr-4
RMG,RIV,flp-1,npr-4
AIM,DVA,flp-10,egl-6
AIM,HSN,flp-10,egl-6
AIM,SDQ,flp-10,egl-6
ASI,DVA,flp-10,egl-6
ASI,HSN,flp-10,egl-6
ASI,SDQ,flp-10,egl-6
AUA,DVA,flp-10,egl-6
AUA,HSN,flp-10,egl-6
AUA,SDQ,flp-10,egl-6
BAG,DVA,flp-10,egl-6
BAG,HSN,flp-10,egl-6
BAG,SDQ,flp-10,egl-6
BDU,DVA,flp-10,egl-6
BDU,HSN,flp-10,egl-6
BDU,SDQ,flp-10,egl-6
DVB,DVA,flp-10,egl-6
DVB,HSN,flp-10,egl-6
DVB,SDQ,flp-10,egl-6
PQR,DVA,flp-10,egl-6
PQR,HSN,flp-10,egl-6
PQR,SDQ,flp-10,egl-6
PVR,DVA,flp-10,egl-6
PVR,HSN,flp-10,egl-6
PVR,SDQ,flp-10,egl-6
URX,DVA,flp-10,egl-6
URX,HSN,flp-10,egl-6
URX,SDQ,flp-10,egl-6
ALA,AVE,flp-13,frpr-4
ALA,DVA,flp-13,frpr-4
ALA,I1,flp-13,frpr-4
ALA,PVM,flp-13,frpr-4
ALA,RIA,flp-13,frpr-4
ASE,AVE,flp-13,frpr-4
ASE,DVA,flp-13,frpr-4
ASE,I1,flp-13,frpr-4
ASE,PVM,flp-13,frpr-4
ASE,RIA,flp-13,frpr-4
ASG,AVE,flp-13,frpr-4
ASG,DVA,flp-13,frpr-4
ASG,I1,flp-13,frpr-4
ASG,PVM,flp-13,frpr-4
ASG,RIA,flp-13,frpr-4
ASK,AVE,flp-13,frpr-4
ASK,DVA,flp-13,frpr-4
ASK,I1,flp-13,frpr-4
ASK,PVM,flp-13,frpr-4
ASK,RIA,flp-13,frpr-4
BAG,AVE,flp-13,frpr-4
BAG,DVA,flp-13,frpr-4
BAG,I1,flp-13,frpr-4
BAG,PVM,flp-13,frpr-4
BAG,RIA,flp-13,frpr-4
DD,AVE,flp-13,frpr-4
DD,DVA,flp-13,frpr-4
DD,I1,flp-13,frpr-4
DD,PVM,flp-13,frpr-4
DD,RIA,flp-13,frpr-4
I5,AVE,flp-13,frpr-4
I5,DVA,flp-13,frpr-4
I5,I1,flp-13,frpr-4
I5,PVM,flp-13,frpr-4
I5,RIA,flp-13,frpr-4
M3,AVE,flp-13,frpr-4
M3,DVA,flp-13,frpr-4
M3,I1,flp-13,frpr-4
M3,PVM,flp-13,frpr-4
M3,RIA,flp-13,frpr-4
M5,AVE,flp-13,frpr-4
M5,DVA,flp-13,frpr-4
M5,I1,flp-13,frpr-4
M5,PVM,flp-13,frpr-4
M5,RIA,flp-13,frpr-4
I2,AS,flp-15,npr-3
I2,DA,flp-15,npr-3
I2,DB,flp-15,npr-3
I2,VA,flp-15,npr-3
I2,VB,flp-15,npr-3
PHA,AS,flp-15,npr-3
PHA,DA,flp-15,npr-3
PHA,DB,flp-15,npr-3
PHA,VA,flp-15,npr-3
PHA,VB,flp-15,npr-3
BAG,DVA,flp-17,egl-6
BAG,HSN,flp-17,egl-6
BAG,SDQ,flp-17,egl-6
M5,DVA,flp-17,egl-6
M5,HSN,flp-17,egl-6
M5,SDQ,flp-17,egl-6
AIY,AQR,flp-18,npr-1
AIY,ASE,flp-18,npr-1
AIY,ASG,flp-18,npr-1
AIY,ASH,flp-18,npr-1
AIY,AUA,flp-18,npr-1
AIY,DD,flp-18,npr-1
AIY,IL2L,flp-18,npr-1
AIY,IL2R,flp-18,npr-1
AIY,M3,flp-18,npr-1
AIY,OLQ,flp-18,npr-1
AIY,PHA,flp-18,npr-1
AIY,PHB,flp-18,npr-1
AIY,PQR,flp-18,npr-1
AIY,RIG,flp-18,npr-1
AIY,RIV,flp-18,npr-1
AIY,RMG,flp-18,npr-1
AIY,SAADL,flp-18,npr-1
AIY,SAADR,flp-18,npr-1
AIY,SDQ,flp-18,npr-1
AIY,SMBDL,flp-18,npr-1
AIY,SMBDR,flp-18,npr-1
AIY,URX,flp-18,npr-1
AIY,VD,flp-18,npr-1
AIY,AIA,flp-18,npr-11
AIY,AIY,flp-18,npr-11
AIY,AVA,flp-18,npr-4
AIY,BAG,flp-18,npr-4
AIY,BDU,flp-18,npr-4
AIY,PQR,flp-18,npr-4
AIY,RIV,flp-18,npr-4
AIY,ADF,flp-18,npr-5
AIY,AIA,flp-18,npr-5
AIY,ASE,flp-18,npr-5
AIY,ASG,flp-18,npr-5
AIY,ASI,flp-18,npr-5
AIY,ASJ,flp-18,npr-5
AIY,ASK,flp-18,npr-5
AIY,AUA,flp-18,npr-5
AIY,AWA,flp-18,npr-5
AIY,AWB,flp-18,npr-5
AIY,IL2,flp-18,npr-5
AIY,PHA,flp-18,npr-5
AIY,PHB,flp-18,npr-5
AVA,AQR,flp-18,npr-1
AVA,ASE,flp-18,npr-1
AVA,ASG,flp-18,npr-1
AVA,ASH,flp-18,npr-1
AVA,AUA,flp-18,npr-1
AVA,DD,flp-18,npr-1
AVA,IL2L,flp-18,npr-1
AVA,IL2R,flp-18,npr-1
AVA,M3,flp-18,npr-1
AVA,OLQ,flp-18,npr-1
AVA,PHA,flp-18,npr-1
AVA,PHB,flp-18,npr-1
AVA,PQR,flp-18,npr-1
AVA,RIG,flp-18,npr-1
AVA,RIV,flp-18,npr-1
AVA,RMG,flp-18,npr-1
AVA,SAADL,flp-18,npr-1
AVA,SAADR,flp-18,npr-1
AVA,SDQ,flp-18,npr-1
AVA,SMBDL,flp-18,npr-1
AVA,SMBDR,flp-18,npr-1
AVA,URX,flp-18,npr-1
AVA,VD,flp-18,npr-1
AVA,AIA,flp-18,npr-11
AVA,AIY,flp-18,npr-11
AVA,AVA,flp-18,npr-4
AVA,BAG,flp-18,npr-4
AVA,BDU,flp-18,npr-4
AVA,PQR,flp-18,npr-4
AVA,RIV,flp-18,npr-4
AVA,ADF,flp-18,npr-5
AVA,AIA,flp-18,npr-5
AVA,ASE,flp-18,npr-5
AVA,ASG,flp-18,npr-5
AVA,ASI,flp-18,npr-5
AVA,ASJ,flp-18,npr-5
AVA,ASK,flp-18,npr-5
AVA,AUA,flp-18,npr-5
AVA,AWA,flp-18,npr-5
AVA,AWB,flp-18,npr-5
AVA,IL2,flp-18,npr-5
AVA,PHA,flp-18,npr-5
AVA,PHB,flp-18,npr-5
M2,AQR,flp-18,npr-1
M2,ASE,flp-18,npr-1
M2,ASG,flp-18,npr-1
M2,ASH,flp-18,npr-1
M2,AUA,flp-18,npr-1
M2,DD,flp-18,npr-1
M2,IL2L,flp-18,npr-1
M2,IL2R,flp-18,npr-1
M2,M3,flp-18,npr-1
M2,OLQ,flp-18,npr-1
M2,PHA,flp-18,npr-1
M2,PHB,flp-18,npr-1
M2,PQR,flp-18,npr-1
M2,RIG,flp-18,npr-1
M2,RIV,flp-18,npr-1
M2,RMG,flp-18,npr-1
M2,SAADL,flp-18,npr-1
M2,SAADR,flp-18,npr-1
M2,SDQ,flp-18,npr-1
M2,SMBDL,flp-18,npr-1
M2,SMBDR,flp-18,npr-1
M2,URX,flp-18,npr-1
M2,VD,flp-18,npr-1
M2,AIA,flp-18,npr-11
M2,AIY,flp-18,npr-11
M2,AVA,flp-18,npr-4
M2,BAG,flp-18,npr-4
M2,BDU,flp-18,npr-4
M2,PQR,flp-18,npr-4
M2,RIV,flp-18,npr-4
M2,ADF,flp-18,npr-5
M2,AIA,flp-18,npr-5
M2,ASE,flp-18,npr-5
M2,ASG,flp-18,npr-5
M2,ASI,flp-18,npr-5
M2,ASJ,flp-18,npr-5
M2,ASK,flp-18,npr-5
M2,AUA,flp-18,npr-5
M2,AWA,flp-18,npr-5
M2,AWB,flp-18,npr-5
M2,IL2,flp-18,npr-5
M2,PHA,flp-18,npr-5
M2,PHB,flp-18,npr-5
M3,AQR,flp-18,npr-1
M3,ASE,flp-18,npr-1
M3,ASG,flp-18,npr-1
M3,ASH,flp-18,npr-1
M3,AUA,flp-18,npr-1
M3,DD,flp-18,npr-1
M3,IL2L,flp-18,npr-1
M3,IL2R,flp-18,npr-1
M3,M3,flp-18,npr-1
M3,OLQ,flp-18,npr-1
M3,PHA,flp-18,npr-1
M3,PHB,flp-18,npr-1
M3,PQR,flp-18,npr-1
M3,RIG,flp-18,npr-1
M3,RIV,flp-18,npr-1
M3,RMG,flp-18,npr-1
M3,SAADL,flp-18,npr-1
M3,SAADR,flp-18,npr-1
M3,SDQ,flp-18,npr-1
M3,SMBDL,flp-18,npr-1
M3,SMBDR,flp-18,npr-1
M3,URX,flp-18,npr-1
M3,VD,flp-18,npr-1
M3,AIA,flp-18,npr-11
M3,AIY,flp-18,npr-11
M3,AVA,flp-18,npr-4
M3,BAG,flp-18,npr-4
M3,BDU,flp-18,npr-4
M3,PQR,flp-18,npr-4
M3,RIV,flp-18,npr-4
M3,ADF,flp-18,npr-5
M3,AIA,flp-18,npr-5
M3,ASE,flp-18,npr-5
M3,ASG,flp-18,npr-5
M3,ASI,flp-18,npr-5
M3,ASJ,flp-18,npr-5
M3,ASK,flp-18,npr-5
M3,AUA,flp-18,npr-5
M3,AWA,flp-18,npr-5
M3,AWB,flp-18,npr-5
M3,IL2,flp-18,npr-5
M3,PHA,flp-18,npr-5
M3,PHB,flp-18,npr-5
RIG,AQR,flp-18,npr-1
RIG,ASE,flp-18,npr-1
RIG,ASG,flp-18,npr-1
RIG,ASH,flp-18,npr-1
RIG,AUA,flp-18,npr-1
RIG,DD,flp-18,npr-1
RIG,IL2L,flp-18,npr-1
RIG,IL2R,flp-18,npr-1
RIG,M3,flp-18,npr-1
RIG,OLQ,flp-18,npr-1
RIG,PHA,flp-18,npr-1
RIG,PHB,flp-18,npr-1
RIG,PQR,flp-18,npr-1
RIG,RIG,flp-18,npr-1
RIG,RIV,flp-18,npr-1
RIG,RMG,flp-18,npr-1
RIG,SAADL,flp-18,npr-1
RIG,SAADR,flp-18,npr-1
RIG,SDQ,flp-18,npr-1
RIG,SMBDL,flp-18,npr-1
RIG,SMBDR,flp-18,npr-1
RIG,URX,flp-18,npr-1
RIG,VD,flp-18,npr-1
RIG,AIA,flp-18,npr-11
RIG,AIY,flp-18,npr-11
RIG,AVA,flp-18,npr-4
RIG,BAG,flp-18,npr-4
RIG,BDU,flp-18,npr-4
RIG,PQR,flp-18,npr-4
RIG,RIV,flp-18,npr-4
RIG,ADF,flp-18,npr-5
RIG,AIA,flp-18,npr-5
RIG,ASE,flp-18,npr-5
RIG,ASG,flp-18,npr-5
RIG,ASI,flp-18,npr-5
RIG,ASJ,flp-18,npr-5
RIG,ASK,flp-18,npr-5
RIG,AUA,flp-18,npr-5
RIG,AWA,flp-18,npr-5
RIG,AWB,flp-18,npr-5
RIG,IL2,flp-18,npr-5
RIG,PHA,flp-18,npr-5
RIG,PHB,flp-18,npr-5
RIM,AQR,flp-18,npr-1
RIM,ASE,flp-18,npr-1
RIM,ASG,flp-18,npr-1
RIM,ASH,flp-18,npr-1
RIM,AUA,flp-18,npr-1
RIM,DD,flp-18,npr-1
RIM,IL2L,flp-18,npr-1
RIM,IL2R,flp-18,npr-1
RIM,M3,flp-18,npr-1
RIM,OLQ,flp-18,npr-1
RIM,PHA,flp-18,npr-1
RIM,PHB,flp-18,npr-1
RIM,PQR,flp-18,npr-1
RIM,RIG,flp-18,npr-1
RIM,RIV,flp-18,npr-1
RIM,RMG,flp-18,npr-1
RIM,SAADL,flp-18,npr-1
RIM,SAADR,flp-18,npr-1
RIM,SDQ,flp-18,npr-1
RIM,SMBDL,flp-18,npr-1
RIM,SMBDR,flp-18,npr-1
RIM,URX,flp-18,npr-1
RIM,VD,flp-18,npr-1
RIM,AIA,flp-18,npr-11
RIM,AIY,flp-18,npr-11
RIM,AVA,flp-18,npr-4
RIM,BAG,flp-18,npr-4
RIM,BDU,flp-18,npr-4
RIM,PQR,flp-18,npr-4
RIM,RIV,flp-18,npr-4
RIM,ADF,flp-18,npr-5
RIM,AIA,flp-18,npr-5
RIM,ASE,flp-18,npr-5
RIM,ASG,flp-18,npr-5
RIM,ASI,flp-18,npr-5
RIM,ASJ,flp-18,npr-5
RIM,ASK,flp-18,npr-5
RIM,AUA,flp-18,npr-5
RIM,AWA,flp-18,npr-5
RIM,AWB,flp-18,npr-5
RIM,IL2,flp-18,npr-5
RIM,PHA,flp-18,npr-5
RIM,PHB,flp-18,npr-5
ADF,AQR,flp-21,npr-1
ADF,ASE,flp-21,npr-1
ADF,ASG,flp-21,npr-1
ADF,ASH,flp-21,npr-1
ADF,AUA,flp-21,npr-1
ADF,DD,flp-21,npr-1
ADF,IL2L,flp-21,npr-1
ADF,IL2R,flp-21,npr-1
ADF,M3,flp-21,npr-1
ADF,OLQ,flp-21,npr-1
ADF,PHA,flp-21,npr-1
ADF,PHB,flp-21,npr-1
ADF,PQR,flp-21,npr-1
ADF,RIG,flp-21,npr-1
ADF,RIV,flp-21,npr-1
ADF,RMG,flp-21,npr-1
ADF,SAADL,flp-21,npr-1
ADF,SAADR,flp-21,npr-1
ADF,SDQ,flp-21,npr-1
ADF,SMBDL,flp-21,npr-1
ADF,SMBDR,flp-21,npr-1
ADF,URX,flp-21,npr-1
ADF,VD,flp-21,npr-1
ADF,AIA,flp-21,npr-11
ADF,AIY,flp-21,npr-11
ADF,ADF,flp-21,npr-2
ADF,AIZ,flp-21,npr-2
ADF,ASH,flp-21,npr-2
ADF,FLP,flp-21,npr-2
ADF,OLQ,flp-21,npr-2
ADF,PVD,flp-21,npr-2
ADF,PVQ,flp-21,npr-2
ADF,SAB,flp-21,npr-2
ADF,ADF,flp-21,npr-5
ADF,AIA,flp-21,npr-5
ADF,ASE,flp-21,npr-5
ADF,ASG,flp-21,npr-5
ADF,ASI,flp-21,npr-5
ADF,ASJ,flp-21,npr-5
ADF,ASK,flp-21,npr-5
ADF,AUA,flp-21,npr-5
ADF,AWA,flp-21,npr-5
ADF,AWB,flp-21,npr-5
ADF,IL2,flp-21,npr-5
ADF,PHA,flp-21,npr-5
ADF,PHB,flp-21,npr-5
ADL,AQR,flp-21,npr-1
ADL,ASE,flp-21,npr-1
ADL,ASG,flp-21,npr-1
ADL,ASH,flp-21,npr-1
ADL,AUA,flp-21,npr-1
ADL,DD,flp-21,npr-1
ADL,IL2L,flp-21,npr-1
ADL,IL2R,flp-21,npr-1
ADL,M3,flp-21,npr-1
ADL,OLQ,flp-21,npr-1
ADL,PHA,flp-21,npr-1
ADL,PHB,flp-21,npr-1
ADL,PQR,flp-21,npr-1
ADL,RIG,flp-21,npr-1
ADL,RIV,flp-21,npr-1
ADL,RMG,flp-21,npr-1
ADL,SAADL,flp-21,npr-1
ADL,SAADR,flp-21,npr-1
ADL,SDQ,flp-21,npr-1
ADL,SMBDL,flp-21,npr-1
ADL,SMBDR,flp-21,npr-1
ADL,URX,flp-21,npr-1
ADL,VD,flp-21,npr-1
ADL,AIA,flp-21,npr-11
ADL,AIY,flp-21,npr-11
ADL,ADF,flp-21,npr-2
ADL,AIZ,flp-21,npr-2
ADL,ASH,flp-21,npr-2
ADL,FLP,flp-21,npr-2
ADL,OLQ,flp-21,npr-2
ADL,PVD,flp-21,npr-2
ADL,PVQ,flp-21,npr-2
ADL,SAB,flp-21,npr-2
ADL,ADF,flp-21,npr-5
ADL,AIA,flp-21,npr-5
ADL,ASE,flp-21,npr-5
ADL,ASG,flp-21,npr-5
ADL,ASI,flp-21,npr-5
ADL,ASJ,flp-21,npr-5
ADL,ASK,flp-21,npr-5
ADL,AUA,flp-21,npr-5
ADL,AWA,flp-21,npr-5
ADL,AWB,flp-21,npr-5
ADL,IL2,flp-21,npr-5
ADL,PHA,flp-21,npr-5
ADL,PHB,flp-21,npr-5
ASE,AQR,flp-21,npr-1
ASE,ASE,flp-21,npr-1
ASE,ASG,flp-21,npr-1
ASE,ASH,flp-21,npr-1
ASE,AUA,flp-21,npr-1
ASE,DD,flp-21,npr-1
ASE,IL2L,flp-21,npr-1
ASE,IL2R,flp-21,npr-1
ASE,M3,flp-21,npr-1
ASE,OLQ,flp-21,npr-1
ASE,PHA,flp-21,npr-1
ASE,PHB,flp-21,npr-1
ASE,PQR,flp-21,npr-1
ASE,RIG,flp-21,npr-1
ASE,RIV,flp-21,npr-1
ASE,RMG,flp-21,npr-1
ASE,SAADL,flp-21,npr-1
ASE,SAADR,flp-21,npr-1
ASE,SDQ,flp-21,npr-1
ASE,SMBDL,flp-21,npr-1
ASE,SMBDR,flp-21,npr-1
ASE,URX,flp-21,npr-1
ASE,VD,flp-21,npr-1
ASE,AIA,flp-21,npr-11
ASE,AIY,flp-21,npr-11
ASE,ADF,flp-21,npr-2
ASE,AIZ,flp-21,npr-2
ASE,ASH,flp-21,npr-2
ASE,FLP,flp-21,npr-2
ASE,OLQ,flp-21,npr-2
ASE,PVD,flp-21,npr-2
ASE,PVQ,flp-21,npr-2
ASE,SAB,flp-21,npr-2
ASE,ADF,flp-21,npr-5
ASE,AIA,flp-21,npr-5
ASE,ASE,flp-21,npr-5
ASE,ASG,flp-21,npr-5
ASE,ASI,flp-21,npr-5
ASE,ASJ,flp-21,npr-5
ASE,ASK,flp-21,npr-5
ASE,AUA,flp-21,npr-5
ASE,AWA,flp-21,npr-5
ASE,AWB,flp-21,npr-5
ASE,IL2,flp-21,npr-5
ASE,PHA,flp-21,npr-5
ASE,PHB,flp-21,npr-5
ASG,AQR,flp-21,npr-1
ASG,ASE,flp-21,npr-1
ASG,ASG,flp-21,npr-1
ASG,ASH,flp-21,npr-1
ASG,AUA,flp-21,npr-1
ASG,DD,flp-21,npr-1
ASG,IL2L,flp-21,npr-1
ASG,IL2R,flp-21,npr-1
ASG,M3,flp-21,npr-1
ASG,OLQ,flp-21,npr-1
ASG,PHA,flp-21,npr-1
ASG,PHB,flp-21,npr-1
ASG,PQR,flp-21,npr-1
ASG,RIG,flp-21,npr-1
ASG,RIV,flp-21,npr-1
ASG,RMG,flp-21,npr-1
ASG,SAADL,flp-21,npr-1
ASG,SAADR,flp-21,npr-1
ASG,SDQ,flp-21,npr-1
ASG,SMBDL,flp-21,npr-1
ASG,SMBDR,flp-21,npr-1
ASG,URX,flp-21,npr-1
ASG,VD,flp-21,npr-1
ASG,AIA,flp-21,npr-11
ASG,AIY,flp-21,npr-11
ASG,ADF,flp-21,npr-2
ASG,AIZ,flp-21,npr-2
ASG,ASH,flp-21,npr-2
ASG,FLP,flp-21,npr-2
ASG,OLQ,flp-21,npr-2
ASG,PVD,flp-21,npr-2
ASG,PVQ,flp-21,npr-2
ASG,SAB,flp-21,npr-2
ASG,ADF,flp-21,npr-5
ASG,AIA,flp-21,npr-5
ASG,ASE,flp-21,npr-5
ASG,ASG,flp-21,npr-5
ASG,ASI,flp-21,npr-5
ASG,ASJ,flp-21,npr-5
ASG,ASK,flp-21,npr-5
ASG,AUA,flp-21,npr-5
ASG,AWA,flp-21,npr-5
ASG,AWB,flp-21,npr-5
ASG,IL2,flp-21,npr-5
ASG,PHA,flp-21,npr-5
ASG,PHB,flp-21,npr-5
ASH,AQR,flp-21,npr-1
ASH,ASE,flp-21,npr-1
ASH,ASG,flp-21,npr-1
ASH,ASH,flp-21,npr-1
ASH,AUA,flp-21,npr-1
ASH,DD,flp-21,npr-1
ASH,IL2L,flp-21,npr-1
ASH,IL2R,flp-21,npr-1
ASH,M3,flp-21,npr-1
ASH,OLQ,flp-21,npr-1
ASH,PHA,flp-21,npr-1
ASH,PHB,flp-21,npr-1
ASH,PQR,flp-21,npr-1
ASH,RIG,flp-21,npr-1
ASH,RIV,flp-21,npr-1
ASH,RMG,flp-21,npr-1
ASH,SAADL,flp-21,npr-1
ASH,SAADR,flp-21,npr-1
ASH,SDQ,flp-21,npr-1
ASH,SMBDL,flp-21,npr-1
ASH,SMBDR,flp-21,npr-1
ASH,URX,flp-21,npr-1
ASH,VD,flp-21,npr-1
ASH,AIA,flp-21,npr-11
ASH,AIY,flp-21,npr-11
ASH,ADF,flp-21,npr-2
ASH,AIZ,flp-21,npr-2
ASH,ASH,flp-21,npr-2
ASH,FLP,flp-21,npr-2
ASH,OLQ,flp-21,npr-2
ASH,PVD,flp-21,npr-2
ASH,PVQ,flp-21,npr-2
ASH,SAB,flp-21,npr-2
ASH,ADF,flp-21,npr-5
ASH,AIA,flp-21,npr-5
ASH,ASE,flp-21,npr-5
ASH,ASG,flp-21,npr-5
ASH,ASI,flp-21,npr-5
ASH,ASJ,flp-21,npr-5
ASH,ASK,flp-21,npr-5
ASH,AUA,flp-21,npr-5
ASH,AWA,flp-21,npr-5
ASH,AWB,flp-21,npr-5
ASH,IL2,flp-21,npr-5
ASH,PHA,flp-21,npr-5
ASH,PHB,flp-21,npr-5
ASI,AQR,flp-21,npr-1
ASI,ASE,flp-21,npr-1
ASI,ASG,flp-21,npr-1
ASI,ASH,flp-21,npr-1
ASI,AUA,flp-21,npr-1
ASI,DD,flp-21,npr-1
ASI,IL2L,flp-21,npr-1
ASI,IL2R,flp-21,npr-1
ASI,M3,flp-21,npr-1
ASI,OLQ,flp-21,npr-1
ASI,PHA,flp-21,npr-1
ASI,PHB,flp-21,npr-1
ASI,PQR,flp-21,npr-1
ASI,RIG,flp-21,npr-1
ASI,RIV,flp-21,npr-1
ASI,RMG,flp-21,npr-1
ASI,SAADL,flp-21,npr-1
ASI,SAADR,flp-21,npr-1
ASI,SDQ,flp-21,npr-1
ASI,SMBDL,flp-21,npr-1
ASI,SMBDR,flp-21,npr-1
